City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,pizarro,4.9533,-77.366,299.45,89,96,3.36,CO,1717710279
363,novodvinsk,64.4165,40.8122,285.01,92,2,1.64,RU,1717710279
364,mikun',62.3547,50.0771,283.43,91,15,1.57,RU,1717710279
365,yuzhno-kurilsk,44.0306,145.8556,282.8,76,0,1.87,RU,1717710045
366,kavaratti,10.5669,72.642,300.78,86,94,3.94,IN,1717710280
367,ukiah,39.1502,-123.2078,311.73,33,0,1.54,US,1717710280
368,kampong speu,11.5,104.3333,298.78,87,100,2.04,KH,1717710281
369,angren,41.0167,70.1436,290.47,46,0,3.1,UZ,1717710281
370,codrington,-38.2667,141.9667,280.6,94,4,2.61,AU,1717710281
371,garachico,28.7781,-17.7646,293.21,73,20,1.03,ES,1717710282
372,kimbe,-5.5502,150.1429,299.62,84,97,1.21,PG,1717710282
373,melendugno,40.2747,18.3368,296.2,83,0,3.09,IT,1717710283
374,kandiari,26.9156,68.5216,306.12,38,51,2.97,PK,1717710283
375,villa ojo de agua,-29.5,-63.6938,291.93,67,16,1.6,AR,1717710283
376,funadhoo,6.15,73.2667,301.29,81,100,4.05,MV,1717710284
377,xining,36.6167,101.7667,282.1,90,64,1.01,CN,1717710015
378,rembangan,-6.7036,111.3416,297.04,90,19,2.73,ID,1717710284
379,smithers,54.7804,-127.1743,285.33,47,75,1.03,CA,1717710285
380,qianzhou,28.3167,109.7167,291.3,88,82,0.35,CN,1717710285
381,tamanrasset,22.785,5.5228,304.1,11,40,3.09,DZ,1717710285
382,aquidauana,-20.4711,-55.7872,298.62,35,0,0.8,BR,1717710286
383,wynyard,-41.0,145.7167,281.46,89,59,2.18,AU,1717710286
384,petite-ile,-21.35,55.5667,291.92,83,20,4.12,RE,1717710286
385,nizhniy kuranakh,58.8353,125.4869,282.33,50,55,3.21,RU,1717710287
386,kilembe,0.2,30.0,290.83,76,90,1.86,UG,1717710287
387,san bernardo del viento,9.3533,-75.9524,301.74,79,100,3.68,CO,1717710287
388,puerto lempira,15.2667,-83.7667,309.23,52,40,6.17,HN,1717710288
389,muisne,0.6,-80.0333,298.43,85,98,3.73,EC,1717710288
390,coxen hole,16.3244,-86.5366,304.75,74,40,2.57,HN,1717710288
391,san julian,21.0167,-102.1667,305.42,13,59,4.54,MX,1717710288
392,selfoss,63.9331,-20.9971,278.17,80,100,8.78,IS,1717710289
393,acapulco de juarez,16.8634,-99.8901,303.05,70,40,7.2,MX,1717710127
394,tromso,69.6496,18.957,283.16,93,20,5.14,NO,1717710006
395,campbell river,50.0163,-125.2446,292.36,42,40,2.57,CA,1717710290
396,kuusamo,65.9667,29.1833,288.17,51,0,3.6,FI,1717710290
397,taoudenni,22.6783,-3.9836,310.83,11,25,5.32,ML,1717710290
398,yeed,4.55,43.0333,300.63,59,80,6.96,SO,1717710291
399,buala,-8.145,159.5921,301.23,74,98,2.7,SB,1717710291
400,banda aceh,5.5577,95.3222,300.16,78,100,3.37,ID,1717710292
401,barcelos,41.5388,-8.6151,295.88,80,100,1.02,PT,1717710292
402,kuressaare,58.2481,22.5039,285.12,76,47,1.03,EE,1717710292
403,kolonia town,6.964,158.206,301.21,74,100,3.09,FM,1717710293
404,carnarvon,-24.8667,113.6333,294.33,75,0,1.59,AU,1717710293
405,kalianget,-7.05,113.9333,299.64,84,70,3.71,ID,1717710293
406,pike road,32.2843,-86.103,304.96,81,91,1.07,US,1717710294
407,khandyga,62.6667,135.6,286.6,59,100,0.1,RU,1717710295
408,puerto baquerizo moreno,-0.9,-89.6,298.7,65,20,5.14,EC,1717710295
409,mogocha,53.7333,119.7667,286.3,95,100,3.25,RU,1717710296
410,stephenville,32.2207,-98.2023,308.23,39,0,4.12,US,1717709997
411,astrakhan,46.3497,48.0408,292.08,88,0,2.0,RU,1717710296
412,ta`u,-14.2336,-169.5144,299.78,69,74,8.01,AS,1717710297
413,ulsan,35.5372,129.3167,291.79,72,78,0.6,KR,1717710259
414,nobeoka,32.5833,131.6667,292.27,88,55,1.42,JP,1717710266
415,boca suno,-0.7167,-77.1333,297.92,98,100,0.67,EC,1717710165
416,dzhambeyty,50.2536,52.595,292.29,85,65,3.45,KZ,1717710067
417,vieux fort,13.7167,-60.95,303.79,77,40,7.72,LC,1717710298
418,dokkum,53.3222,5.997,284.82,88,9,1.54,NL,1717710299
419,queenstown,-31.8976,26.8753,281.3,67,51,7.46,ZA,1717710035
420,conduaga,8.862,117.4893,299.07,90,99,2.12,PH,1717710299
421,zaragoza,41.6561,-0.8773,301.4,33,0,5.14,ES,1717710244
422,rosetta,31.4044,30.4164,297.86,82,1,3.96,EG,1717710300
423,kuchaiburi,22.2667,86.1667,302.64,47,1,1.51,IN,1717710300
424,awjilah,29.1081,21.2869,297.8,63,7,8.24,LY,1717710301
425,safi,32.1667,-8.8333,290.69,82,100,3.25,MA,1717710301
426,atamyrat,37.8357,65.2106,299.42,14,0,3.26,TM,1717710302
427,juiz de fora,-21.7642,-43.3503,288.7,91,6,0.72,BR,1717710006
428,newman,37.3138,-121.0208,312.72,11,0,4.33,US,1717710303
429,klyuchi,52.2667,79.1667,289.91,88,61,4.62,RU,1717710299
430,boguchany,58.3814,97.4531,284.18,61,100,1.34,RU,1717710304
431,juan griego,11.0817,-63.9655,301.78,74,54,6.57,VE,1717710304
432,pacasmayo,-7.4006,-79.5714,293.08,76,34,5.67,PE,1717710189
433,chibuto,-24.6867,33.5306,294.42,29,0,4.83,MZ,1717710305
434,bela vista de goias,-16.9728,-48.9533,297.79,50,2,3.04,BR,1717710305
435,la passe,45.5549,-0.8967,291.28,86,75,3.13,FR,1717710306
436,wayne,42.2506,-83.2833,300.16,32,40,9.26,US,1717710208
437,brookings,44.3114,-96.7984,297.34,34,0,14.4,US,1717710306
438,port saint john's,-31.6229,29.5448,289.81,65,0,3.21,ZA,1717710307
439,patrocinio,-18.9439,-46.9925,291.35,54,4,1.15,BR,1717710307
440,meizhou,24.2977,116.1072,295.52,91,100,1.02,CN,1717710307
441,ovria,38.1833,21.7167,297.11,68,51,5.73,GR,1717710308
442,dabakala,8.3667,-4.4333,298.02,86,99,2.8,CI,1717710308
443,floresta,-8.6011,-38.5686,300.05,51,100,6.84,BR,1717710308
444,takaungu,-3.6837,39.8566,297.94,86,13,4.77,KE,1717710309
445,smolyaninovo,43.2956,132.4675,287.85,95,82,1.3,RU,1717710309
446,oroqen zizhiqi,50.5667,123.7167,287.39,98,100,1.26,CN,1717710309
447,fortuna,40.5982,-124.1573,293.11,78,0,6.69,US,1717710310
448,arkhangel'sk,64.5401,40.5433,285.21,100,0,3.0,RU,1717710311
449,rikaze,29.25,88.8833,284.83,46,1,2.16,CN,1717710115
450,talnakh,69.4865,88.3972,268.26,93,100,3.82,RU,1717710311
451,zuyevka,58.405,51.1335,288.88,97,99,2.8,RU,1717710312
452,carrizal,10.3499,-66.9863,297.96,74,89,1.48,VE,1717710312
453,hovd,48.0056,91.6419,288.64,32,0,2.26,MN,1717710087
454,chul'man,56.8479,124.9104,280.53,67,66,1.34,RU,1717710313
455,borogontsy,62.6683,131.1683,286.98,51,57,4.01,RU,1717710313
456,zaoyang,32.1272,112.7542,293.88,72,100,2.77,CN,1717710313
457,chongwe,-15.3292,28.682,290.44,40,2,1.54,ZM,1717710314
458,dunedin,-45.8742,170.5036,283.6,83,50,1.63,NZ,1717710314
459,hammerfest,70.6634,23.6821,291.4,48,75,3.09,NO,1717710314
460,namibe,-15.1961,12.1522,290.96,67,67,3.19,AO,1717710212
461,biltine,14.5333,20.9167,307.36,15,53,2.39,TD,1717710315
462,grand falls-windsor,48.9332,-55.6649,283.43,93,100,0.45,CA,1717710068
463,coeur d'alene,47.6777,-116.7805,299.39,28,0,3.09,US,1717710025
464,kristiansund,63.1115,7.732,282.18,86,75,4.12,NO,1717710044
465,pathein,16.7833,94.7333,299.52,87,100,3.35,MM,1717710316
466,esquel,-42.9,-71.3167,280.02,90,78,3.55,AR,1717710043
467,feijo,-8.1642,-70.3536,301.65,59,54,0.5,BR,1717710317
468,vorkuta,67.5,64.0,268.21,97,59,1.34,RU,1717710270
469,genhe,50.7833,121.5167,284.94,98,100,1.08,CN,1717710317
470,pointe-noire,-4.7761,11.8635,295.17,86,60,1.63,CG,1717710235
471,chivhu,-19.0211,30.8922,286.69,44,0,2.7,ZW,1717710318
472,tsiombe,-25.3,45.4833,293.95,78,0,1.53,MG,1717710318
473,sisimiut,66.9395,-53.6735,274.82,92,98,5.01,GL,1717710319
474,huangnihe,43.5583,128.0239,287.94,69,98,1.64,CN,1717710319
475,pervomayskoye,43.919,46.7102,299.52,48,100,6.51,RU,1717710320
476,bikenibeu village,1.3673,173.1241,303.13,74,75,1.54,KI,1717710320
477,ma'rib,15.4591,45.3253,301.32,15,3,2.28,YE,1717710320
478,edd,13.9297,41.6925,304.75,69,3,1.97,ER,1717710029
479,ugbokpo,7.6565,7.8664,299.04,84,100,3.73,NG,1717710321
480,akita,39.7167,140.1167,289.43,60,99,1.01,JP,1717710321
481,kuytun,54.3419,101.5036,281.19,63,100,1.45,RU,1717710321
482,ban karon,7.8477,98.2985,301.1,78,65,4.95,TH,1717710322
483,coquimbo,-29.9533,-71.3436,286.0,100,100,3.6,CL,1717710176
484,clearwater,27.9659,-82.8001,307.02,67,75,7.2,US,1717710031
485,acarau,-2.8856,-40.12,298.71,86,90,5.27,BR,1717710323
486,champerico,14.3,-91.9167,302.45,73,87,2.91,GT,1717710323
487,kuta,-8.7233,115.1723,299.12,94,75,6.71,ID,1717710324
488,kirensk,57.7853,108.1119,278.69,57,69,0.45,RU,1717710324
489,mancio lima,-7.6142,-72.8958,304.19,51,20,2.57,BR,1717710324
490,dongcun,36.7767,121.1597,291.18,89,100,3.08,CN,1717710325
491,puerto deseado,-47.7503,-65.8938,280.28,93,100,4.26,AR,1717710325
492,santa marta,11.2408,-74.199,304.18,74,75,1.54,CO,1717710053
493,louis trichardt,-23.0439,29.9032,290.73,20,0,2.18,ZA,1717710326
494,tadine,-21.55,167.8833,297.39,67,55,3.65,NC,1717710326
495,port alfred,-33.5906,26.891,286.03,80,99,4.92,ZA,1717710326
496,arica,-18.475,-70.3042,292.9,72,40,3.09,CL,1717710050
497,zhengzhou,34.7578,113.6486,295.42,55,100,4.99,CN,1717710295
498,bomdila,27.25,92.4,281.35,92,16,2.4,IN,1717710327
499,garbahaarrey,3.3289,42.2209,300.15,63,100,8.23,SO,1717710328
500,bela,25.9333,81.9833,305.85,33,0,2.0,IN,1717710328
501,namdrik,5.5994,168.1028,301.98,74,100,4.49,MH,1717710329
502,kokpekty,48.75,82.4,289.09,60,68,1.68,KZ,1717710329
503,dhidhdhoo,6.8833,73.1,301.73,80,100,4.58,MV,1717710329
504,talikota,16.4833,76.3167,297.6,78,100,3.83,IN,1717710330
505,dehui,44.5333,125.7,291.9,62,98,7.9,CN,1717710330
506,quetta,30.199,67.0097,296.41,23,65,0.92,PK,1717710242
507,saudarkrokur,65.7461,-19.6394,274.43,99,100,8.49,IS,1717710331
508,canutama,-6.5339,-64.3831,301.55,65,100,0.81,BR,1717710331
509,mezica,46.5214,14.8544,291.88,84,67,1.13,SI,1717710331
510,iwanai,42.9744,140.5089,288.57,79,86,1.14,JP,1717710332
511,hasaki,35.7333,140.8333,293.37,73,100,2.71,JP,1717710332
512,gravenhurst,44.9168,-79.3663,295.12,56,0,5.66,CA,1717710332
513,uttar char fasson,22.2332,90.7132,302.34,84,100,4.22,BD,1717710333
514,labytnangi,66.6572,66.4183,273.92,91,16,2.57,RU,1717710333
515,vung tau,10.346,107.0843,301.31,77,100,5.7,VN,1717710062
516,cape town,-33.9258,18.4232,288.08,87,75,3.6,ZA,1717710334
517,pandan,14.0453,124.1694,299.75,84,100,2.34,PH,1717710334
518,mount pearl,47.5166,-52.7813,284.34,92,75,4.63,CA,1717710245
519,tshikapa,-6.4167,20.8,298.63,57,61,0.23,CD,1717710335
520,notodden,59.5594,9.2585,282.33,77,47,1.64,NO,1717710335
521,i-n-salah,27.1935,2.4607,310.32,12,94,6.67,DZ,1717710335
522,kholmskiy,44.8469,38.385,295.79,61,50,2.84,RU,1717710336
523,bamboo flat,11.7,92.7167,300.2,89,75,3.09,IN,1717710336
524,marsa alam,25.0757,34.8918,303.63,37,0,1.57,EG,1717710305
525,brak,27.5496,14.2714,303.19,26,0,9.18,LY,1717710337
526,la sarre,48.8002,-79.1996,286.98,96,100,2.44,CA,1717710337
527,klaksvik,62.2266,-6.589,278.66,79,98,5.39,FO,1717710337
528,santo antonio,-6.3106,-35.4789,296.24,93,39,3.4,BR,1717710337
529,uvinza,-5.1036,30.3911,292.53,60,69,0.96,TZ,1717710338
530,hamakita,34.8,137.7833,296.9,79,100,1.62,JP,1717710161
531,nuuk,64.1835,-51.7216,277.49,100,100,6.17,GL,1717710242
532,san antonio de pale,-1.4014,5.6325,298.23,83,97,6.31,GQ,1717710339
533,yuktae-dong,40.0247,128.1597,290.74,73,94,0.34,KP,1717710339
534,umm kaddadah,13.6017,26.6876,304.59,24,89,3.6,SD,1717710340
535,polyarnyy,69.1989,33.4478,284.43,82,13,2.7,RU,1717710340
536,jingmen,31.0336,112.2047,293.69,83,96,1.01,CN,1717710340
537,bel ombre,-4.6167,55.4167,302.06,84,75,3.6,SC,1717710340
538,summerlin south,36.1027,-115.3811,315.01,13,4,1.38,US,1717710070
539,karonga,-9.9333,33.9333,293.61,73,67,2.2,MW,1717710341
540,mormugao,15.4,73.8,301.14,79,100,2.47,IN,1717710341
541,bang krathum,16.5783,100.3003,299.57,76,92,2.6,TH,1717710342
542,hengstdal,51.8333,5.8833,286.97,68,66,0.45,NL,1717710342
543,donghai,22.9459,115.642,297.82,94,100,2.88,CN,1717710343
544,kununurra,-15.7667,128.7333,289.14,59,0,5.14,AU,1717710343
545,alice springs,-23.7,133.8833,274.9,93,0,2.57,AU,1717710343
546,arafat,21.3594,39.9664,307.84,20,0,2.04,SA,1717710344
547,sitka,57.0531,-135.33,284.09,76,100,5.14,US,1717710344
548,kulhudhuffushi,6.6221,73.07,301.8,79,100,4.48,MV,1717710344
549,north battleford,52.7834,-108.2847,293.2,21,0,12.86,CA,1717710345
550,larache,35.1932,-6.1557,292.83,93,96,4.58,MA,1717710345
551,arenapolis,-14.4503,-56.8461,297.91,44,0,1.42,BR,1717710345
552,pimentel,-6.8367,-79.9342,295.31,68,0,7.72,PE,1717710346
553,morehead city,34.7229,-76.726,302.6,84,20,8.23,US,1717710346
554,paraiso,9.8383,-83.8656,296.21,81,100,0.48,CR,1717710346
555,segezha,63.7415,34.3222,282.95,82,50,2.78,RU,1717710347
556,devonport,-41.1667,146.35,280.71,88,52,3.17,AU,1717710347
557,otegen batyra,43.4278,77.0222,293.46,42,40,2.0,KZ,1717710347
558,tofol,5.3248,163.0078,301.66,78,100,5.26,FM,1717710348
559,moose jaw,50.4001,-105.5344,295.3,16,20,13.89,CA,1717710348
560,san luis de la loma,17.2706,-100.8939,303.04,57,28,4.27,MX,1717710348
561,russkaya polyana,49.417,31.9201,289.04,89,0,3.22,UA,1717710349
562,camana,-16.6228,-72.7111,290.63,86,2,2.52,PE,1717710349
563,bambanglipuro,-7.95,110.2833,296.99,92,32,2.3,ID,1717710349
564,breves,-1.6822,-50.4803,300.64,75,39,1.19,BR,1717710350
565,gorontalo,0.5412,123.0595,297.1,97,100,1.09,ID,1717710350
566,kaa-khem,51.6833,94.7333,285.04,71,75,2.09,RU,1717710351
567,undurkhaan,47.3194,110.6556,283.88,70,1,1.48,MN,1717710351
568,cotati,38.3269,-122.7072,307.81,47,0,3.13,US,1717710351
569,khash,28.2211,61.2158,295.9,42,77,1.03,IR,1717710280
570,pirallahi,40.4723,50.333,297.23,71,35,5.8,AZ,1717710352
571,melo,-32.3667,-54.1833,291.4,93,94,0.94,UY,1717710352
572,mongo,12.1844,18.693,307.15,31,43,2.54,TD,1717710353
573,tidjikja,18.5564,-11.4271,308.66,24,94,4.59,MR,1717710353
574,corum,40.5,34.75,289.85,80,75,0.65,TR,1717710353
575,akureyri,65.6835,-18.0878,276.11,75,100,5.14,IS,1717710354
576,yanbu,24.0891,38.0637,304.17,51,0,0.0,SA,1717710354
577,shalqar,47.8333,59.6,295.19,57,77,3.08,KZ,1717710354
578,pemangkat,1.1667,108.9667,298.74,87,83,1.57,ID,1717710355
579,bhadrachalam,17.6667,80.8833,301.22,82,61,1.67,IN,1717710355
580,okakarara,-20.5833,17.4333,278.62,32,20,2.32,NA,1717710355
581,kerrville,30.0474,-99.1403,311.79,40,40,2.57,US,1717710356
582,taro,-8.3862,115.28,295.15,100,95,0.59,ID,1717710356
583,miri,4.4148,114.0089,299.23,94,40,2.06,MY,1717710357
584,gumdag,39.2061,54.5906,300.96,15,0,1.95,TM,1717710357
585,saldanha,-33.0117,17.9442,286.18,85,29,2.42,ZA,1717710272
586,axim,4.8699,-2.2405,298.93,87,98,3.85,GH,1717710357
587,san antonio,29.4241,-98.4936,313.16,39,0,5.14,US,1717710131
588,brainerd,46.358,-94.2008,292.29,52,100,7.2,US,1717710116
